Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/jeffstormer/mission-accomplished?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6476302#item6476302,26,https://www.kicktraq.com/projects/jeffstormer/mission-accomplished/,RPG,,,Mission: Accomplished!,15-Nov-18,Y,USD,"14,331.00",1,"14,331.00",Y,N,Y,"$14,331 ",358.00%,Ended,14331,1.61117E+12,October 16 2018,,,,
https://www.kickstarter.com/projects/1418216834/the-ssethregoran-empire-5th-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6475632#item6475632,26,https://www.kicktraq.com/projects/1418216834/the-ssethregoran-empire-5th-edition/,5E,,,The Ssethregoran Empire 5th Edition,16-Nov-18,Y,USD,"26,268.00",1,"26,268.00",Y,N,Y,"$26,268 ",145.00%,Ended,26268,1.61117E+12,October 16 2018,,,,
https://www.kickstarter.com/projects/563681582/the-bane-of-roslof-keep-high-level-1e-and-5e-gamin?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6512121#item6512121,28,https://www.kicktraq.com/projects/563681582/the-bane-of-roslof-keep-high-level-1e-and-5e-gamin/,5E,,,The Bane of Roslof Keep high level 1E & 5E gaming adventure,16-Nov-18,Y,USD,"5,283.00",1,"5,283.00",Y,N,Y,"$5,283 ",105.00%,Ended,5283,1.61117E+12,November 1 2018,,,,
https://www.kickstarter.com/projects/bookofdarksecrets/ghosts-of-castle-nevermore-dandd-5e-and-pathfinder?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6480824#item6480824,27,https://www.kicktraq.com/projects/bookofdarksecrets/ghosts-of-castle-nevermore-dandd-5e-and-pathfinder/,5E,,,GHOSTS OF CASTLE NEVERMORE - D&D 5e & Pathfinder Compatible!,16-Nov-18,Y,USD,"3,344.00",1,"3,344.00",Y,N,Y,"$3,344 ",334.00%,Ended,3344,1.61117E+12,October 17 2018,,,,
https://www.kickstarter.com/projects/nordgames/fantasy-rpg-bookmarks-reincarnated-system-neutral?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6513858#item6513858,29,https://www.kicktraq.com/projects/nordgames/fantasy-rpg-bookmarks-reincarnated-system-neutral/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Fantasy RPG Bookmarks Reincarnated System Neutral Only $10!,16-Nov-18,Y,USD,"1,649.00",,Not Funded,N,Y,N,"$1,649 ",65.00%,Cancelled,0,1.61117E+12,November 1 2018,,,,
https://www.kickstarter.com/projects/montecookgames/invisible-sun-return-to-the-actuality?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6492731#item6492731,27,https://www.kicktraq.com/projects/montecookgames/invisible-sun-return-to-the-actuality/,non-5E,https://rpggeek.com/rpg/37448/invisible-sun,,Invisible Sun – Return to the Actuality,16-Nov-18,Y,USD,"339,478.00",1,"339,478.00",Y,N,Y,"$339,478 ",339.00%,Ended,339478,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/endgamegaming/labyrinth-of-the-lich-lord?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6478517#item6478517,26,https://www.kicktraq.com/projects/endgamegaming/labyrinth-of-the-lich-lord/,RPG,,,Labyrinth of the Lich Lord,16-Nov-18,Y,USD,759,1,Not Funded,N,N,N,$759 ,9.00%,Ended,0,1.61117E+12,October 16 2018,,,,
https://www.kickstarter.com/projects/newagendapubs/orun?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6475617#item6475617,26,https://www.kicktraq.com/projects/newagendapubs/orun/,RPG,,,Orun,16-Nov-18,Y,USD,"34,501.00",1,"34,501.00",Y,N,Y,"$34,501 ",690.00%,Ended,34501,1.61117E+12,October 16 2018,,,,
https://www.kickstarter.com/projects/paulmalchow/union-city-heroes-a-comic-book-rpg-and-setting-cor?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6478840#item6478840,26,https://www.kicktraq.com/projects/paulmalchow/union-city-heroes-a-comic-book-rpg-and-setting-cor/,RPG,,,Union City Heroes: A Comic Book RPG and Setting Core Book,16-Nov-18,Y,USD,"7,420.00",1,"7,420.00",Y,N,Y,"$7,420 ",123.00%,Ended,7420,1.61117E+12,October 17 2018,,,,
https://www.kickstarter.com/projects/timh/thousand-year-old-vampire-a-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6496657#item6496657,27,https://www.kicktraq.com/projects/timh/thousand-year-old-vampire-a-roleplaying-game/,RPG,,,Thousand Year Old Vampire: A Roleplaying Game,16-Nov-18,Y,USD,"37,102.00",1,"37,102.00",Y,N,Y,"$37,102 ",7420.00%,Ended,37102,1.61117E+12,October 24 2018,,,,
https://www.kickstarter.com/projects/adgramaine/chronicles-of-the-orb-shaedeams-song?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6482637#item6482637,27,https://www.kicktraq.com/projects/adgramaine/chronicles-of-the-orb-shaedeams-song/,RPG,,,Chronicles of the Orb: Shaedeam's Song,17-Nov-18,Y,USD,267,1,Not Funded,N,N,N,$267 ,4.00%,Ended,0,1.61117E+12,October 19 2018,,,,
https://www.kickstarter.com/projects/1971035968/nahual-a-tabletop-rpg-of-mexican-urban-fantasy?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6492739#item6492739,27,https://www.kicktraq.com/projects/1971035968/nahual-a-tabletop-rpg-of-mexican-urban-fantasy/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Nahual: A Tabletop RPG of Mexican Urban Fantasy,18-Nov-18,Y,USD,"65,182.00",1,"65,182.00",Y,N,Y,"$65,182 ",2172.00%,Ended,65182,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/853643740/age-of-hunters?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6482642#item6482642,27,https://www.kicktraq.com/projects/853643740/age-of-hunters/,RPG,,,Age of Hunters,18-Nov-18,Y,DKK,"1,081.00",0.152951,Not Funded,N,N,N,"kr1,081 DKK",0.00%,Ended,0,1.61117E+12,October 19 2018,,,,
https://www.kickstarter.com/projects/778640200/sidekick-quests-mystery-of-the-moon-stone?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6476279#item6476279,26,https://www.kicktraq.com/projects/778640200/sidekick-quests-mystery-of-the-moon-stone/,non-5E,https://rpggeek.com/rpg/35706/sidekick-quests,,Sidekick Quests: Mystery of the Moon Stone,19-Nov-18,Y,USD,"8,755.00",1,"8,755.00",Y,N,Y,"$8,755 ",103.00%,Ended,8755,1.61117E+12,October 16 2018,,,,
https://www.kickstarter.com/projects/381911690/nighty-knights-the-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6481435#item6481435,27,https://www.kicktraq.com/projects/381911690/nighty-knights-the-rpg/,RPG,,https://rpggeek.com/rpgsystem/44308/tinyd6,Nighty Knights the RPG,19-Nov-18,Y,USD,"26,506.00",1,"26,506.00",Y,N,Y,"$26,506 ",441.00%,Ended,26506,1.61117E+12,October 18 2018,,,,
https://www.kickstarter.com/projects/1269000670/bastion-afrocentric-sword-and-sorcery-fantasy?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6521783#item6521783,29,https://www.kicktraq.com/projects/1269000670/bastion-afrocentric-sword-and-sorcery-fantasy/,non-5E,https://rpggeek.com/rpg/25373/mythic-d6,,BASTION: Afrocentric Sword and Sorcery fantasy,21-Nov-18,Y,USD,"10,550.00",1,"10,550.00",Y,N,Y,"$10,550 ",140.00%,Ended,10550,1.61117E+12,November 5 2018,,,,
https://www.kickstarter.com/projects/scratchpadpublishing/spectaculars?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6492743#item6492743,27,https://www.kicktraq.com/projects/481478805/spectaculars/,RPG,,https://rpggeek.com/rpgsystem/53067/100ac-system,Spectaculars,21-Nov-18,Y,USD,"107,370.00",1,"107,370.00",Y,N,Y,"$107,370 ",165.00%,Ended,107370,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/1252706934/four-ways-to-die-in-the-future?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6490225#item6490225,27,https://www.kicktraq.com/projects/1252706934/four-ways-to-die-in-the-future/,RPG,,,Four Ways to Die in the Future,21-Nov-18,Y,EUR,"8,956.00",1.13876,"10,198.73",Y,N,Y,"€8,956",497.00%,Ended,10198.73,1.61117E+12,October 22 2018,,,,
https://www.kickstarter.com/projects/1582756696/die-laughing-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6508164#item6508164,28,https://www.kicktraq.com/projects/1582756696/die-laughing-rpg/,RPG,,,Die Laughing RPG,21-Nov-18,Y,USD,"5,565.00",1,"5,565.00",Y,N,Y,"$5,565 ",795.00%,Ended,5565,1.61117E+12,October 30 2018,,,,
https://www.kickstarter.com/projects/officinameningi/the-necronomicon-gamebook-dagon-an-illustrated-adv?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6492745#item6492745,27,https://www.kicktraq.com/projects/officinameningi/the-necronomicon-gamebook-dagon-an-illustrated-adv/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,THE NECRONOMICON GAMEBOOK: DAGON - an illustrated adventure,22-Nov-18,Y,EUR,"15,737.00",1.14024,"17,943.96",Y,N,Y,"€15,737",314.00%,Ended,17943.96,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/onepagegaming/map-maker-adventures?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6494705#item6494705,27,https://www.kicktraq.com/projects/onepagegaming/map-maker-adventures/,RPG,,,Map Maker Adventures,22-Nov-18,Y,JPY,"801,879.00",,Not Funded,N,Y,N,"¥801,879",16.00%,Cancelled,0,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/leavethesilver/the-gilded-road-a-5e-adventure-by-leave-the-silver?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6496654#item6496654,27,https://www.kicktraq.com/projects/leavethesilver/the-gilded-road-a-5e-adventure-by-leave-the-silver/,5E,,,"""The Gilded Road"" - a 5E adventure by Leave the Silver",23-Nov-18,Y,USD,"1,279.00",1,"1,279.00",Y,N,Y,"$1,279 ",255.00%,Ended,1279,1.61117E+12,October 24 2018,,,,
https://www.kickstarter.com/projects/1409961192/dcc-annual-and-other-forbidden-tomes?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6498316#item6498316,28,https://www.kicktraq.com/projects/1409961192/dcc-annual-and-other-forbidden-tomes/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,DCC Annual (and other forbidden tomes),26-Nov-18,Y,USD,"125,614.00",1,"125,614.00",Y,N,Y,"$125,614 ",628.00%,Ended,125614,1.61117E+12,October 26 2018,,,,1
https://www.kickstarter.com/projects/58354395/so-nicht-schurke-ein-spiel-der-fantasie?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6489361#item6489361,27,https://www.kicktraq.com/projects/58354395/so-nicht-schurke-ein-spiel-der-fantasie/,non-5E,https://rpggeek.com/rpg/27391/no-thank-you-evil,,"So nicht, Schurke! - Ein Spiel der Fantasie",26-Nov-18,Y,USD,"52,928.00",1,"52,928.00",Y,N,Y,"$52,928 ",352.00%,Ended,52928,1.61117E+12,October 22 2018,,,,
https://www.kickstarter.com/projects/2029996743/print-and-play-side-quests-and-epic-stuff-for-any?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6525197#item6525197,29,https://www.kicktraq.com/projects/2029996743/print-and-play-side-quests-and-epic-stuff-for-any/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Print and Play Side Quests and epic stuff for any RPG System,26-Nov-18,Y,USD,"2,170.00",1,"2,170.00",Y,N,Y,"$2,170 ",2712.00%,Ended,2170,1.61117E+12,November 6 2018,,,,
https://www.kickstarter.com/projects/saturdaymorning/lamps-light-sanitarium-a-horror-sourcebook-for-5th?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6509475#item6509475,28,https://www.kicktraq.com/projects/37222410/lamps-light-sanitarium-a-horror-sourcebook-for-5th/,5E,,,Lamp's Light Sanitarium: A Horror Sourcebook for 5th Ed.,28-Nov-18,Y,USD,"6,326.00",1,"6,326.00",Y,N,Y,"$6,326 ",158.00%,Ended,6326,1.61117E+12,October 31 2018,,,,
https://www.kickstarter.com/projects/feralgamers/wraith-recon-2nd-edition?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6505578#item6505578,28,https://www.kicktraq.com/projects/458299077/wraith-recon-2nd-edition/,RPG,,https://rpggeek.com/rpg/54419/wraith-recon-second-edition,Wraith Recon 2nd Edition,28-Nov-18,Y,GBP,"1,623.00",,Not Funded,N,Y,N,"£1,623",27.00%,Cancelled,0,1.61117E+12,October 29 2018,,,,
https://www.kickstarter.com/projects/200664283/chicago-by-night-for-vampire-the-masquerade-5th-ed?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6508179#item6508179,28,https://www.kicktraq.com/projects/200664283/chicago-by-night-for-vampire-the-masquerade-5th-ed/,non-5E,https://rpggeek.com/rpg/48533/vampire-masquerade-5th-edition,,Chicago By Night - for Vampire: The Masquerade 5th Edition,29-Nov-18,Y,USD,"119,040.00",1,"119,040.00",Y,N,Y,"$119,040 ",297.00%,Ended,119040,1.61117E+12,October 30 2018,,,,
https://www.kickstarter.com/projects/rosenbaugh/destination-danger-by-guardian-moon-games?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6508182#item6508182,28,https://www.kicktraq.com/projects/rosenbaugh/destination-danger-by-guardian-moon-games/,RPG,,,Destination Danger by Guardian Moon Games,29-Nov-18,Y,USD,"2,913.00",,Not Funded,N,Y,N,"$2,913 ",29.00%,Cancelled,0,1.61117E+12,October 30 2018,,,,
https://www.kickstarter.com/projects/geoquester/grim-and-the-wicked-players-guide?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6496652#item6496652,27,https://www.kicktraq.com/projects/geoquester/grim-and-the-wicked-players-guide/,5E,,,Grim and the Wicked Players' Guide,30-Nov-18,Y,USD,"3,080.00",1,"3,080.00",Y,N,Y,"$3,080 ",123.00%,Ended,3080,1.61117E+12,October 24 2018,,,,
https://www.kickstarter.com/projects/13999586/lananark-adventure-path-zytek-for-dandd-35?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6498309#item6498309,28,https://www.kicktraq.com/projects/13999586/lananark-adventure-path-zytek-for-dandd-35/,non-5E,https://rpggeek.com/rpg/524/d20-system-ogl-product-dd-35-compatible,,Lan'A'Nark Adventure path - Zytek for D&D 3.5,30-Nov-18,Y,CAD,107,0.75199,Not Funded,N,N,N,$107 CAD,12.00%,Ended,0,1.61117E+12,October 25 2018,,,,
https://www.kickstarter.com/projects/galileogames/thousand-arrows-a-samurai-action-and-drama-ttrpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6505152#item6505152,28,https://www.kicktraq.com/projects/galileogames/thousand-arrows-a-samurai-action-and-drama-ttrpg/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Thousand Arrows: a Samurai Action & Drama TTRPG,30-Nov-18,Y,USD,"24,478.00",1,"24,478.00",Y,N,Y,"$24,478 ",174.00%,Ended,24478,1.61117E+12,October 29 2018,,,,
https://www.kickstarter.com/projects/1635382860/the-black-iron-horror-fantasy-rpg?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6509573#item6509573,28,https://www.kicktraq.com/projects/1635382860/the-black-iron-horror-fantasy-rpg/,RPG,,,The Black Iron - Horror Fantasy RPG,30-Nov-18,Y,GBP,"6,592.00",1.2761,"8,412.05",Y,N,Y,"£6,592",219.00%,Ended,8412.05,1.61117E+12,October 31 2018,,,,
https://www.kickstarter.com/projects/agbulleteric/my-jam-a-larp-by-jeff-and-eric?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6521761#item6521761,29,https://www.kicktraq.com/projects/agbulleteric/my-jam-a-larp-by-jeff-and-eric/,RPG,,,My Jam: a larp by Jeff and Eric,30-Nov-18,Y,USD,"5,315.00",1,"5,315.00",Y,N,Y,"$5,315 ",442.00%,Ended,5315,1.61117E+12,November 3 2018,,,,
https://www.kickstarter.com/projects/briecs/turn-a-tabletop-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6509473#item6509473,28,https://www.kicktraq.com/projects/briecs/turn-a-tabletop-roleplaying-game/,RPG,,,Turn: A Tabletop Roleplaying Game,30-Nov-18,Y,USD,"20,708.00",1,"20,708.00",Y,N,Y,"$20,708 ",207.00%,Ended,20708,1.61117E+12,October 31 2018,,,,
https://www.kickstarter.com/projects/jeffreytalanian/hyperborea-players-manual-referees-screen-and-more?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6509403#item6509403,28,https://www.kicktraq.com/projects/1806106772/hyperborea-players-manual-referees-screen-and-more/,non-5E,https://rpggeek.com/rpg/19326/astonishing-swordsmen-sorcerers-hyperborea-first-a,,"HYPERBOREA: Players' Manual, Referee's Screen, and more!",1-Dec-18,Y,USD,"38,325.00",1,"38,325.00",Y,N,Y,"$38,325 ",153.00%,Ended,38325,1.61117E+12,October 31 2018,,,,1
https://www.kickstarter.com/projects/1446402795/the-ice-kingdoms-the-fires-of-mount-surtur?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6511629#item6511629,28,https://www.kicktraq.com/projects/1446402795/the-ice-kingdoms-the-fires-of-mount-surtur/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,The Ice Kingdoms: The Fires of Mount Surtur,1-Dec-18,Y,USD,"2,932.00",1,"2,932.00",Y,N,Y,"$2,932 ",234.00%,Ended,2932,1.61117E+12,November 1 2018,,,1,
https://www.kickstarter.com/projects/1123518109/the-cryptobestiary-a-cryptid-monster-supplement-fo?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6511622#item6511622,28,https://www.kicktraq.com/projects/1123518109/the-cryptobestiary-a-cryptid-monster-supplement-fo/,5E,,,The Cryptobestiary: A Cryptid Monster Supplement for 5e,1-Dec-18,Y,USD,"1,417.00",1,Not Funded,N,Y,N,"$1,417 ",9.00%,Cancelled,0,1.61117E+12,October 31 2018,,,,
https://www.kickstarter.com/projects/1462471098/divinity-card?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6512126#item6512126,28,https://www.kicktraq.com/projects/1462471098/divinity-card/,RPG,,,Divinity Card,1-Dec-18,Y,USD,"1,571.00",1,Not Funded,N,N,N,"$1,571 ",31.00%,Ended,0,1.61117E+12,November 1 2018,,,,
https://www.kickstarter.com/projects/serpentseagames/kamigakari-god-hunters-modern-action-anime-rolepla?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6494697#item6494697,27,https://www.kicktraq.com/projects/serpentseagames/kamigakari-god-hunters-modern-action-anime-rolepla/,RPG,,,Kamigakari: God Hunters - Modern Action Anime Roleplaying,1-Dec-18,Y,USD,"79,485.00",1,"79,485.00",Y,N,Y,"$79,485 ",441.00%,Ended,79485,1.61117E+12,October 23 2018,,,,
https://www.kickstarter.com/projects/philipreed/outdoor-encounter-cards-2-for-use-with-many-tablet?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6548215#item6548215,30,https://www.kicktraq.com/projects/102137316/outdoor-encounter-cards-2-for-use-with-many-tablet/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Outdoor Encounter Cards 2 - For use with many tabletop RPGs.,2-Dec-18,Y,USD,"6,110.00",1,"6,110.00",Y,N,Y,"$6,110 ",244.00%,Ended,6110,1.61117E+12,November 17 2018,,,,
https://www.kickstarter.com/projects/blaede/seeds-of-wars-rpg-realm-management?ref=bggforums&result=project&term=seeds+of+war,https://rpggeek.com/geeklist/234882/item/6524592#item6524592,29,https://www.kicktraq.com/projects/816800048/seeds-of-wars-rpg-realm-management/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Seeds of Wars: RPG Realm Management,3-Dec-18,Y,USD,"30,743.00",1,"30,743.00",Y,N,Y,"$30,743 ",118.00%,Ended,30743,1.61117E+12,October 29 2018,,,,
https://www.kickstarter.com/projects/1174585082/soulbound-dark-industrial-fantasy?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6521768#item6521768,29,https://www.kicktraq.com/projects/1174585082/soulbound-dark-industrial-fantasy/,RPG,,,Soulbound: Dark Industrial Fantasy,3-Dec-18,Y,USD,"1,340.00",1,Not Funded,N,N,N,"$1,340 ",26.00%,Ended,0,1.61117E+12,November 3 2018,,,,
https://www.kickstarter.com/projects/jiangshi/never-going-home-world-war-occult-role-playing?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6508176#item6508176,28,https://www.kicktraq.com/projects/2103068465/never-going-home-world-war-occult-role-playing/,RPG,,,Never Going Home: World War Occult Role Playing,3-Dec-18,Y,USD,"33,188.00",1,"33,188.00",Y,N,Y,"$33,188 ",474.00%,Ended,33188,1.61117E+12,October 30 2018,,,,
https://www.kickstarter.com/projects/defydanger/5tdm-5th-edition-team-deathmatch?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6509469#item6509469,28,https://www.kicktraq.com/projects/defydanger/5tdm-5th-edition-team-deathmatch/,5E,,,5TDM: 5th Edition Team Deathmatch,4-Dec-18,Y,USD,"5,246.00",1,"5,246.00",Y,N,Y,"$5,246 ",262.00%,Ended,5246,1.61117E+12,October 31 2018,,,,
https://www.kickstarter.com/projects/zonware/moglans-dnd-5e-augmented-reality-magic-item-cards?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6524559#item6524559,29,https://www.kicktraq.com/projects/zonware/moglans-dnd-5e-augmented-reality-magic-item-cards/,5E,,,Moglan's DnD 5E Augmented Reality Magic Item Cards,4-Dec-18,Y,EUR,"3,873.00",1.1342,Not Funded,N,N,N,"€3,873",14.00%,Ended,0,1.61117E+12,November 6 2018,,,,
https://www.kickstarter.com/projects/crossroadrpg/raven-of-the-scythe?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6440087#item6440087,25,https://www.kicktraq.com/projects/crossroadrpg/raven-of-the-scythe/,non-5E,https://rpggeek.com/rpg/48343/raven-scythe-fantasy-role-playing-game,,Raven of the Scythe,4-Dec-18,Y,USD,246,1,Not Funded,N,N,N,$246 ,4.00%,Ended,0,1.61117E+12,October 5 2018,,,,
https://www.kickstarter.com/projects/kwarnbergspel/gudasaga-ett-asbehandigt-rollspel?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6507304#item6507304,28,https://www.kicktraq.com/projects/kwarnbergspel/gudasaga-ett-asbehandigt-rollspel/,RPG,,,GUDASAGA – Ett asbehändigt rollspel,4-Dec-18,Y,SEK,"52,817.00",0.110841,"5,854.29",Y,N,Y,"kr52,817 SEK",1056.00%,Ended,5854.29,1.61117E+12,October 30 2018,,,,
https://www.kickstarter.com/projects/keenandunham/necrotopia-handbook-to-the-apocalypse-book-one?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6149305?commentid=8275950#comment8275950,12,https://www.kicktraq.com/projects/78190667/necrotopia-handbook-to-the-apocalypse-book-one/,RPG,,,Necrotopia: Handbook to the Apocalypse Book One,5-Dec-18,Y,USD,514,1,514,Y,N,Y,$514 ,128.00%,Ended,514,1.61117E+12,October 6 2018,,,,
https://www.kickstarter.com/projects/1799238918/canitaurs-and-felitaurs-miniatures-and-cards-set-f?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6527292#item6527292,29,https://www.kicktraq.com/projects/1799238918/canitaurs-and-felitaurs-miniatures-and-cards-set-f/,5E,,,Canitaurs & Felitaurs: Miniatures and Cards Set for DnD 5E,6-Dec-18,Y,USD,"47,290.00",1,"47,290.00",Y,N,Y,"$47,290 ",945.00%,Ended,47290,1.61117E+12,November 6 2018,,,,
https://www.kickstarter.com/projects/bjhypes/the-deck-of-silly-things?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6529834#item6529834,29,https://www.kicktraq.com/projects/bjhypes/the-deck-of-silly-things/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Deck of Silly Things,8-Dec-18,Y,USD,"16,726.00",1,"16,726.00",Y,N,Y,"$16,726 ",1045.00%,Ended,16726,1.61117E+12,November 8 2018,,,,
https://www.kickstarter.com/projects/1409462256/become-the-game-of-ai-investigation?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6531296#item6531296,29,https://www.kicktraq.com/projects/1409462256/become-the-game-of-ai-investigation/,RPG,,,Become: The Game of AI Investigation,9-Dec-18,Y,USD,"5,399.00",1,"5,399.00",Y,N,Y,"$5,399 ",119.00%,Ended,5399,1.61117E+12,November 8 2018,,,,
https://www.kickstarter.com/projects/illusionist/taloc-mayan-a-tabletop-rpg-with-miniature-terrain?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6458828#item6458828,26,https://www.kicktraq.com/projects/illusionist/taloc-mayan-a-tabletop-rpg-with-miniature-terrain/,RPG,,,TALOC: MAYAN - a tabletop RPG with miniature terrain & dice,9-Dec-18,Y,USD,"4,579.00",1,"4,579.00",Y,N,Y,"$4,579 ",457.00%,Ended,4579,1.61117E+12,October 10 2018,,,,
https://www.kickstarter.com/projects/cfqvol3ose/the-cfq-vol-1-for-the-black-hack-quickstarter?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6555280#item6555280,30,https://www.kicktraq.com/projects/397372697/the-cfq-vol-1-for-the-black-hack-quickstarter/,non-5E,https://rpggeek.com/rpg/34765/black-hack-1st-2nd-ed,,The CFQ Vol. 1 -for- The Black Hack QUICKSTARTER,11-Dec-18,Y,USD,116,1,116,Y,N,Y,$116 ,231.00%,Ended,116,1.61117E+12,November 21 2018,,,,1
https://www.kickstarter.com/projects/1036008825/crystal-heart-a-colourful-setting-for-savage-world?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6553022#item6553022,30,https://www.kicktraq.com/projects/1036008825/crystal-heart-a-colourful-setting-for-savage-world/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Crystal Heart - a colourful setting for Savage Worlds,11-Dec-18,Y,GBP,"25,802.00",1.24917,"32,231.08",Y,N,Y,"£25,802",215.00%,Ended,32231.08,1.61117E+12,November 20 2018,,,,
https://www.kickstarter.com/projects/1038902625/never-tell-me-the-odds?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6553025#item6553025,30,https://www.kicktraq.com/projects/1038902625/never-tell-me-the-odds/,RPG,,,Never Tell Me the Odds,11-Dec-18,Y,USD,"8,993.00",1,"8,993.00",Y,N,Y,"$8,993 ",1798.00%,Ended,8993,1.61117E+12,November 20 2018,,,,
https://www.kickstarter.com/projects/440280137/tekkaforce?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6550591#item6550591,30,https://www.kicktraq.com/projects/440280137/tekkaforce/,RPG,,,Tekkaforce,11-Dec-18,Y,USD,205,1,Not Funded,N,N,N,$205 ,10.00%,Ended,0,1.61117E+12,November 19 2018,,,,
https://www.kickstarter.com/projects/432417423/shadow-of-the-demon-lord-occult-philosophy?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6541376#item6541376,29,https://www.kicktraq.com/projects/432417423/shadow-of-the-demon-lord-occult-philosophy/,non-5E,https://rpggeek.com/rpg/27061/shadow-demon-lord,,Shadow of the Demon Lord: Occult Philosophy,12-Dec-18,Y,USD,"44,404.00",1,"44,404.00",Y,N,Y,"$44,404 ",222.00%,Ended,44404,1.61117E+12,November 12 2018,,,,
https://www.kickstarter.com/projects/Jagash/after-the-war?ref=bggforums,https://rpggeek.com/geeklist/234882/item/6541380#item6541380,29,https://www.kicktraq.com/projects/Jagash/after-the-war/,RPG,,,After the War,12-Dec-18,Y,CAD,"15,823.00",0.74904,"11,852.06",Y,N,Y,"$15,823 CAD",197.00%,Ended,11852.06,1.61117E+12,November 12 2018,,,,
